Time	[EIP_STUDY]ARR_TIMER[0].PRE	[EIP_STUDY]ARR_TIMER[0].ACC	[EIP_STUDY]ARR_TIMER[0].DN	[EIP_STUDY]ARR_TIMER[0].EN	[EIP_STUDY]ARR_TIMER[1].PRE	[EIP_STUDY]ARR_TIMER[1].ACC	[EIP_STUDY]ARR_TIMER[1].DN	[EIP_STUDY]ARR_TIMER[1].EN	[EIP_STUDY]ARR_TIMER[1].ACC.0	[EIP_STUDY]ARR_TIMER[1].ACC.1	[EIP_STUDY]ARR_TIMER[1].ACC.2	[EIP_STUDY]ARR_TIMER[1].ACC.3
637176658455493118	500	6	0	1	1000	0	0	0	0	0	0	0
637176658455593118	500	17	0	1	1000	0	0	0	0	0	0	0
637176658455693118	500	28	0	1	1000	0	0	0	0	0	0	0
637176658455793118	500	39	0	1	1000	0	0	0	0	0	0	0
637176658455893118	500	50	0	1	1000	0	0	0	0	0	0	0
637176658455993118	500	56	0	1	1000	0	0	0	0	0	0	0
637176658456093118	500	67	0	1	1000	0	0	0	0	0	0	0
637176658456193119	500	78	0	1	1000	0	0	0	0	0	0	0
637176658456293119	500	90	0	1	1000	0	0	0	0	0	0	0
637176658456393119	500	101	0	1	1000	0	0	0	0	0	0	0
637176658456493119	500	107	0	1	1000	0	0	0	0	0	0	0
637176658456593119	500	118	0	1	1000	0	0	0	0	0	0	0
637176658456693119	500	129	0	1	1000	0	0	0	0	0	0	0
637176658456793119	500	141	0	1	1000	0	0	0	0	0	0	0
637176658456893120	500	146	0	1	1000	0	0	0	0	0	0	0
637176658456993120	500	157	0	1	1000	0	0	0	0	0	0	0
637176658457093120	500	168	0	1	1000	0	0	0	0	0	0	0
637176658457193120	500	179	0	1	1000	0	0	0	0	0	0	0
637176658457293120	500	191	0	1	1000	0	0	0	0	0	0	0
637176658457393120	500	196	0	1	1000	0	0	0	0	0	0	0
637176658457493120	500	208	0	1	1000	0	0	0	0	0	0	0
637176658457593121	500	219	0	1	1000	0	0	0	0	0	0	0
637176658457693121	500	230	0	1	1000	0	0	0	0	0	0	0
637176658457793121	500	236	0	1	1000	0	0	0	0	0	0	0
637176658457893121	500	247	0	1	1000	0	0	0	0	0	0	0
637176658457993121	500	258	0	1	1000	0	0	0	0	0	0	0
637176658458093121	500	269	0	1	1000	0	0	0	0	0	0	0
637176658458193121	500	281	0	1	1000	0	0	0	0	0	0	0
637176658458293121	500	286	0	1	1000	0	0	0	0	0	0	0
637176658458393122	500	297	0	1	1000	0	0	0	0	0	0	0
637176658458493122	500	309	0	1	1000	0	0	0	0	0	0	0
637176658458593122	500	320	0	1	1000	0	0	0	0	0	0	0
637176658458693122	500	331	0	1	1000	0	0	0	0	0	0	0
637176658458793122	500	337	0	1	1000	0	0	0	0	0	0	0
637176658458893122	500	348	0	1	1000	0	0	0	0	0	0	0
637176658458993122	500	359	0	1	1000	0	0	0	0	0	0	0
637176658459093123	500	370	0	1	1000	0	0	0	0	0	0	0
637176658459193123	500	376	0	1	1000	0	0	0	0	0	0	0
637176658459293123	500	387	0	1	1000	0	0	0	0	0	0	0
637176658459393123	500	398	0	1	1000	0	0	0	0	0	0	0
637176658459493123	500	409	0	1	1000	0	0	0	0	0	0	0
637176658459593123	500	421	0	1	1000	0	0	0	0	0	0	0
637176658459693123	500	426	0	1	1000	0	0	0	0	0	0	0
637176658459793124	500	437	0	1	1000	0	0	0	0	0	0	0
637176658459893124	500	448	0	1	1000	0	0	0	0	0	0	0
637176658459993124	500	460	0	1	1000	0	0	0	0	0	0	0
637176658460093124	500	466	0	1	1000	0	0	0	0	0	0	0
637176658460193124	500	477	0	1	1000	0	0	0	0	0	0	0
637176658460293124	500	488	0	1	1000	0	0	0	0	0	0	0
637176658460393124	500	499	0	1	1000	0	0	0	0	0	0	0
637176658460493125	500	500	1	1	1000	10	0	1	0	1	0	1
637176658460593125	500	500	1	1	1000	16	0	1	0	0	0	0
637176658460693125	500	500	1	1	1000	27	0	1	1	1	0	1
637176658460793125	500	500	1	1	1000	38	0	1	0	1	1	0
637176658460893125	500	500	1	1	1000	49	0	1	1	0	0	0
637176658460993125	500	500	1	1	1000	61	0	1	1	0	1	1
637176658461093125	500	500	1	1	1000	66	0	1	0	1	0	0
637176658461193126	500	500	1	1	1000	77	0	1	1	0	1	1
637176658461293126	500	500	1	1	1000	88	0	1	0	0	0	1
637176658461393126	500	500	1	1	1000	100	0	1	0	0	1	0
637176658461493126	500	500	1	1	1000	111	0	1	1	1	1	1
637176658461593126	500	500	1	1	1000	116	0	1	0	0	1	0
637176658461693126	500	500	1	1	1000	128	0	1	0	0	0	0
637176658461793126	500	500	1	1	1000	139	0	1	1	1	0	1
637176658461893127	500	500	1	1	1000	150	0	1	0	1	1	0
637176658461993127	500	500	1	1	1000	161	0	1	1	0	0	0
637176658462093127	500	500	1	1	1000	167	0	1	1	1	1	0
637176658462193127	500	500	1	1	1000	178	0	1	0	1	0	0
637176658462293127	500	500	1	1	1000	189	0	1	1	0	1	1
637176658462393127	500	500	1	1	1000	200	0	1	0	0	0	1
637176658462493127	500	500	1	1	1000	206	0	1	0	1	1	1
637176658462593128	500	500	1	1	1000	217	0	1	1	0	0	1
637176658462693128	500	500	1	1	1000	228	0	1	0	0	1	0
637176658462793128	500	500	1	1	1000	239	0	1	1	1	1	1
637176658462893128	500	500	1	1	1000	250	0	1	0	1	0	1
637176658462993128	500	500	1	1	1000	256	0	1	0	0	0	0
637176658463093128	500	500	1	1	1000	267	0	1	1	1	0	1
637176658463193128	500	500	1	1	1000	279	0	1	1	1	1	0
637176658463293128	500	500	1	1	1000	290	0	1	0	1	0	0
637176658463393129	500	500	1	1	1000	301	0	1	1	0	1	1
637176658463493129	500	500	1	1	1000	306	0	1	0	1	0	0
637176658463593129	500	500	1	1	1000	318	0	1	0	1	1	1
637176658463693129	500	500	1	1	1000	329	0	1	1	0	0	1
637176658463793129	500	500	1	1	1000	340	0	1	0	0	1	0
637176658463893129	500	500	1	1	1000	346	0	1	0	1	0	1
637176658463993129	500	500	1	1	1000	357	0	1	1	0	1	0
637176658464093130	500	500	1	1	1000	368	0	1	0	0	0	0
637176658464193130	500	500	1	1	1000	379	0	1	1	1	0	1
637176658464293130	500	500	1	1	1000	390	0	1	0	1	1	0
637176658464393130	500	500	1	1	1000	396	0	1	0	0	1	1
637176658464493130	500	500	1	1	1000	407	0	1	1	1	1	0
637176658464593130	500	500	1	1	1000	419	0	1	1	1	0	0
637176658464693130	500	500	1	1	1000	430	0	1	0	1	1	1
637176658464793131	500	500	1	1	1000	436	0	1	1	0	0	1
637176658464893131	500	500	1	1	1000	447	0	1	1	1	1	1
637176658464993131	500	500	1	1	1000	458	0	1	0	1	0	1
637176658465093131	500	500	1	1	1000	469	0	1	1	0	1	0
637176658465193131	500	500	1	1	1000	480	0	1	0	0	0	0
637176658465293131	500	500	1	1	1000	486	0	1	0	1	1	0
637176658465393131	500	500	1	1	1000	497	0	1	1	0	0	0
637176658465493132	500	500	1	1	1000	508	0	1	0	0	1	1
637176658465593132	500	500	1	1	1000	519	0	1	1	1	1	0
637176658465693132	500	500	1	1	1000	530	0	1	0	1	0	0
637176658465793132	500	500	1	1	1000	536	0	1	0	0	0	1
637176658465893132	500	500	1	1	1000	547	0	1	1	1	0	0
637176658465993132	500	500	1	1	1000	558	0	1	0	1	1	1
637176658466093132	500	500	1	1	1000	570	0	1	0	1	0	1
637176658466193133	500	500	1	1	1000	581	0	1	1	0	1	0
637176658466293133	500	500	1	1	1000	586	0	1	0	1	0	1
637176658466393133	500	500	1	1	1000	598	0	1	0	1	1	0
637176658466493133	500	500	1	1	1000	609	0	1	1	0	0	0
637176658466593133	500	500	1	1	1000	620	0	1	0	0	1	1
637176658466693133	500	500	1	1	1000	626	0	1	0	1	0	0
637176658466793133	500	500	1	1	1000	637	0	1	1	0	1	1
637176658466893134	500	500	1	1	1000	648	0	1	0	0	0	1
637176658466993134	500	500	1	1	1000	659	0	1	1	1	0	0
637176658467093134	500	500	1	1	1000	670	0	1	0	1	1	1
637176658467193134	500	500	1	1	1000	676	0	1	0	0	1	0
637176658467293134	500	500	1	1	1000	688	0	1	0	0	0	0
637176658467393134	500	500	1	1	1000	699	0	1	1	1	0	1
637176658467493134	500	500	1	1	1000	710	0	1	0	1	1	0
637176658467593135	500	500	1	1	1000	721	0	1	1	0	0	0
637176658467693135	500	500	1	1	1000	727	0	1	1	1	1	0
637176658467793135	500	500	1	1	1000	738	0	1	0	1	0	0
637176658467893135	500	500	1	1	1000	749	0	1	1	0	1	1
637176658467993135	500	500	1	1	1000	760	0	1	0	0	0	1
637176658468093135	500	500	1	1	1000	766	0	1	0	1	1	1
637176658468193135	500	500	1	1	1000	778	0	1	0	1	0	1
637176658468293135	500	500	1	1	1000	789	0	1	1	0	1	0
637176658468393136	500	500	1	1	1000	800	0	1	0	0	0	0
637176658468493136	500	500	1	1	1000	806	0	1	0	1	1	0
637176658468593136	500	500	1	1	1000	817	0	1	1	0	0	0
637176658468693136	500	500	1	1	1000	828	0	1	0	0	1	1
637176658468793136	500	500	1	1	1000	839	0	1	1	1	1	0
637176658468893136	500	500	1	1	1000	850	0	1	0	1	0	0
637176658468993136	500	500	1	1	1000	856	0	1	0	0	0	1
637176658469093137	500	500	1	1	1000	867	0	1	1	1	0	0
637176658469193137	500	500	1	1	1000	878	0	1	0	1	1	1
637176658469293137	500	500	1	1	1000	889	0	1	1	0	0	1
637176658469393137	500	500	1	1	1000	900	0	1	0	0	1	0
637176658469493137	500	500	1	1	1000	906	0	1	0	1	0	1
637176658469593137	500	500	1	1	1000	917	0	1	1	0	1	0
637176658469693137	500	500	1	1	1000	929	0	1	1	0	0	0
637176658469793138	500	500	1	1	1000	939	0	1	1	1	0	1
637176658469893138	500	500	1	1	1000	951	0	1	1	1	1	0
637176658469993138	500	500	1	1	1000	956	0	1	0	0	1	1
637176658470093138	500	500	1	1	1000	968	0	1	0	0	0	1
637176658470193138	500	500	1	1	1000	979	0	1	1	1	0	0
637176658470293138	500	500	1	1	1000	990	0	1	0	1	1	1
637176658470393138	500	500	1	1	1000	0	0	0	0	0	0	0
637176658470493139	500	7	0	1	1000	0	0	0	0	0	0	0
637176658470593139	500	18	0	1	1000	0	0	0	0	0	0	0
637176658470693139	500	29	0	1	1000	0	0	0	0	0	0	0
637176658470793139	500	40	0	1	1000	0	0	0	0	0	0	0
637176658470893139	500	46	0	1	1000	0	0	0	0	0	0	0
637176658470993139	500	57	0	1	1000	0	0	0	0	0	0	0
637176658471093139	500	68	0	1	1000	0	0	0	0	0	0	0
637176658471193140	500	79	0	1	1000	0	0	0	0	0	0	0
637176658471293140	500	90	0	1	1000	0	0	0	0	0	0	0
637176658471393140	500	96	0	1	1000	0	0	0	0	0	0	0
637176658471493140	500	107	0	1	1000	0	0	0	0	0	0	0
637176658471593140	500	118	0	1	1000	0	0	0	0	0	0	0
637176658471693140	500	129	0	1	1000	0	0	0	0	0	0	0
637176658471793140	500	140	0	1	1000	0	0	0	0	0	0	0
637176658471893141	500	146	0	1	1000	0	0	0	0	0	0	0
637176658471993141	500	157	0	1	1000	0	0	0	0	0	0	0
637176658472093141	500	169	0	1	1000	0	0	0	0	0	0	0
637176658472193141	500	180	0	1	1000	0	0	0	0	0	0	0
637176658472293141	500	186	0	1	1000	0	0	0	0	0	0	0
637176658472393141	500	197	0	1	1000	0	0	0	0	0	0	0
637176658472493141	500	208	0	1	1000	0	0	0	0	0	0	0
637176658472593142	500	219	0	1	1000	0	0	0	0	0	0	0
637176658472693142	500	230	0	1	1000	0	0	0	0	0	0	0
637176658472793142	500	236	0	1	1000	0	0	0	0	0	0	0
637176658472893142	500	247	0	1	1000	0	0	0	0	0	0	0
637176658472993142	500	258	0	1	1000	0	0	0	0	0	0	0
637176658473093142	500	270	0	1	1000	0	0	0	0	0	0	0
637176658473193142	500	276	0	1	1000	0	0	0	0	0	0	0
637176658473293142	500	287	0	1	1000	0	0	0	0	0	0	0
637176658473393143	500	298	0	1	1000	0	0	0	0	0	0	0
637176658473493143	500	309	0	1	1000	0	0	0	0	0	0	0
637176658473593143	500	320	0	1	1000	0	0	0	0	0	0	0
637176658473693143	500	326	0	1	1000	0	0	0	0	0	0	0
637176658473793143	500	337	0	1	1000	0	0	0	0	0	0	0
637176658473893143	500	348	0	1	1000	0	0	0	0	0	0	0
637176658473993143	500	359	0	1	1000	0	0	0	0	0	0	0
637176658474093144	500	371	0	1	1000	0	0	0	0	0	0	0
637176658474193144	500	376	0	1	1000	0	0	0	0	0	0	0
637176658474293144	500	388	0	1	1000	0	0	0	0	0	0	0
637176658474393144	500	399	0	1	1000	0	0	0	0	0	0	0
637176658474493144	500	410	0	1	1000	0	0	0	0	0	0	0
637176658474593144	500	416	0	1	1000	0	0	0	0	0	0	0
637176658474693144	500	427	0	1	1000	0	0	0	0	0	0	0
637176658474793145	500	438	0	1	1000	0	0	0	0	0	0	0
637176658474893145	500	449	0	1	1000	0	0	0	0	0	0	0
637176658474993145	500	460	0	1	1000	0	0	0	0	0	0	0
637176658475093145	500	466	0	1	1000	0	0	0	0	0	0	0
637176658475193145	500	477	0	1	1000	0	0	0	0	0	0	0
637176658475293145	500	489	0	1	1000	0	0	0	0	0	0	0
637176658475393145	500	500	1	1	1000	0	0	1	0	0	0	0
637176658475493146	500	500	1	1	1000	6	0	1	0	1	0	1
637176658475593146	500	500	1	1	1000	16	0	1	0	0	0	0
637176658475693146	500	500	1	1	1000	28	0	1	0	0	1	1
637176658475793146	500	500	1	1	1000	39	0	1	1	1	1	0
637176658475893146	500	500	1	1	1000	50	0	1	0	1	0	0
637176658475993146	500	500	1	1	1000	56	0	1	0	0	0	1
637176658476093146	500	500	1	1	1000	67	0	1	1	1	0	0
637176658476193147	500	500	1	1	1000	78	0	1	0	1	1	1
637176658476293147	500	500	1	1	1000	89	0	1	1	0	0	1
637176658476393147	500	500	1	1	1000	100	0	1	0	0	1	0
637176658476493147	500	500	1	1	1000	106	0	1	0	1	0	1
637176658476593147	500	500	1	1	1000	117	0	1	1	0	1	0
637176658476693147	500	500	1	1	1000	129	0	1	1	0	0	0
637176658476793147	500	500	1	1	1000	140	0	1	0	0	1	1
637176658476893148	500	500	1	1	1000	151	0	1	1	1	1	0
637176658476993148	500	500	1	1	1000	156	0	1	0	0	1	1
637176658477093148	500	500	1	1	1000	168	0	1	0	0	0	1
637176658477193148	500	500	1	1	1000	179	0	1	1	1	0	0
637176658477293148	500	500	1	1	1000	190	0	1	0	1	1	1
637176658477393148	500	500	1	1	1000	196	0	1	0	0	1	0
637176658477493148	500	500	1	1	1000	207	0	1	1	1	1	1
637176658477593149	500	500	1	1	1000	218	0	1	0	1	0	1
637176658477693149	500	500	1	1	1000	229	0	1	1	0	1	0
637176658477793149	500	500	1	1	1000	240	0	1	0	0	0	0
637176658477893149	500	500	1	1	1000	246	0	1	0	1	1	0
637176658477993149	500	500	1	1	1000	257	0	1	1	0	0	0
637176658478093149	500	500	1	1	1000	268	0	1	0	0	1	1
637176658478193149	500	500	1	1	1000	279	0	1	1	1	1	0
637176658478293149	500	500	1	1	1000	290	0	1	0	1	0	0
637176658478393150	500	500	1	1	1000	296	0	1	0	0	0	1
637176658478493150	500	500	1	1	1000	307	0	1	1	1	0	0
637176658478593150	500	500	1	1	1000	318	0	1	0	1	1	1
637176658478693150	500	500	1	1	1000	330	0	1	0	1	0	1
637176658478793150	500	500	1	1	1000	341	0	1	1	0	1	0
637176658478893150	500	500	1	1	1000	347	0	1	1	1	0	1
637176658478993150	500	500	1	1	1000	358	0	1	0	1	1	0
637176658479093151	500	500	1	1	1000	369	0	1	1	0	0	0
637176658479193151	500	500	1	1	1000	380	0	1	0	0	1	1
637176658479293151	500	500	1	1	1000	386	0	1	0	1	0	0
637176658479393151	500	500	1	1	1000	397	0	1	1	0	1	1
637176658479493151	500	500	1	1	1000	408	0	1	0	0	0	1
637176658479593151	500	500	1	1	1000	419	0	1	1	1	0	0
637176658479693151	500	500	1	1	1000	430	0	1	0	1	1	1
637176658479793152	500	500	1	1	1000	436	0	1	0	0	1	0
637176658479893152	500	500	1	1	1000	447	0	1	1	1	1	1
637176658479993152	500	500	1	1	1000	458	0	1	0	1	0	1
637176658480093152	500	500	1	1	1000	469	0	1	1	0	1	0
637176658480193152	500	500	1	1	1000	481	0	1	1	0	0	0
637176658480293152	500	500	1	1	1000	487	0	1	1	1	1	0
637176658480393152	500	500	1	1	1000	498	0	1	0	1	0	0
637176658480493153	500	500	1	1	1000	509	0	1	1	0	1	1
637176658480593153	500	500	1	1	1000	520	0	1	0	0	0	1
637176658480693153	500	500	1	1	1000	526	0	1	0	1	1	1
637176658480793153	500	500	1	1	1000	537	0	1	1	0	0	1
637176658480893153	500	500	1	1	1000	548	0	1	0	0	1	0
637176658480993153	500	500	1	1	1000	559	0	1	1	1	1	1
637176658481093153	500	500	1	1	1000	571	0	1	1	1	0	1
637176658481193154	500	500	1	1	1000	576	0	1	0	0	0	0
637176658481293154	500	500	1	1	1000	588	0	1	0	0	1	1
637176658481393154	500	500	1	1	1000	599	0	1	1	1	1	0
637176658481493154	500	500	1	1	1000	610	0	1	0	1	0	0
637176658481593154	500	500	1	1	1000	616	0	1	0	0	0	1
637176658481693154	500	500	1	1	1000	627	0	1	1	1	0	0
637176658481793154	500	500	1	1	1000	638	0	1	0	1	1	1
637176658481893155	500	500	1	1	1000	649	0	1	1	0	0	1
637176658481993155	500	500	1	1	1000	660	0	1	0	0	1	0
637176658482093155	500	500	1	1	1000	666	0	1	0	1	0	1
637176658482193155	500	500	1	1	1000	677	0	1	1	0	1	0
637176658482293155	500	500	1	1	1000	689	0	1	1	0	0	0
637176658482393155	500	500	1	1	1000	699	0	1	1	1	0	1
637176658482493155	500	500	1	1	1000	711	0	1	1	1	1	0
637176658482593156	500	500	1	1	1000	717	0	1	1	0	1	1
637176658482693156	500	500	1	1	1000	728	0	1	0	0	0	1
637176658482793156	500	500	1	1	1000	739	0	1	1	1	0	0
637176658482893156	500	500	1	1	1000	750	0	1	0	1	1	1
637176658482993156	500	500	1	1	1000	756	0	1	0	0	1	0
637176658483093156	500	500	1	1	1000	767	0	1	1	1	1	1
637176658483193156	500	500	1	1	1000	778	0	1	0	1	0	1
637176658483293156	500	500	1	1	1000	790	0	1	0	1	1	0
637176658483393157	500	500	1	1	1000	801	0	1	1	0	0	0
637176658483493157	500	500	1	1	1000	807	0	1	1	1	1	0
637176658483593157	500	500	1	1	1000	817	0	1	1	0	0	0
637176658483693157	500	500	1	1	1000	829	0	1	1	0	1	1
637176658483793157	500	500	1	1	1000	840	0	1	0	0	0	1
637176658483893157	500	500	1	1	1000	846	0	1	0	1	1	1
637176658483993157	500	500	1	1	1000	857	0	1	1	0	0	1
637176658484093158	500	500	1	1	1000	868	0	1	0	0	1	0
637176658484193158	500	500	1	1	1000	879	0	1	1	1	1	1
637176658484293158	500	500	1	1	1000	891	0	1	1	1	0	1
637176658484393158	500	500	1	1	1000	896	0	1	0	0	0	0
637176658484493158	500	500	1	1	1000	908	0	1	0	0	1	1
637176658484593158	500	500	1	1	1000	919	0	1	1	1	1	0
637176658484693158	500	500	1	1	1000	930	0	1	0	1	0	0
637176658484793159	500	500	1	1	1000	936	0	1	0	0	1	1
637176658484893159	500	500	1	1	1000	947	0	1	1	1	0	0
637176658484993159	500	500	1	1	1000	958	0	1	0	1	1	1
637176658485093159	500	500	1	1	1000	969	0	1	1	0	0	1
637176658485193159	500	500	1	1	1000	980	0	1	0	0	1	0
637176658485293159	500	500	1	1	1000	986	0	1	0	1	0	1
637176658485393159	500	500	1	1	1000	997	0	1	1	0	1	0
637176658485493160	500	8	0	1	1000	0	0	0	0	0	0	0
637176658485593160	500	20	0	1	1000	0	0	0	0	0	0	0
637176658485693160	500	26	0	1	1000	0	0	0	0	0	0	0
637176658485793160	500	37	0	1	1000	0	0	0	0	0	0	0
637176658485893160	500	48	0	1	1000	0	0	0	0	0	0	0
637176658485993160	500	59	0	1	1000	0	0	0	0	0	0	0
637176658486093160	500	70	0	1	1000	0	0	0	0	0	0	0
637176658486193161	500	76	0	1	1000	0	0	0	0	0	0	0
637176658486293161	500	88	0	1	1000	0	0	0	0	0	0	0
637176658486393161	500	98	0	1	1000	0	0	0	0	0	0	0
637176658486493161	500	109	0	1	1000	0	0	0	0	0	0	0
637176658486593161	500	120	0	1	1000	0	0	0	0	0	0	0
637176658486693161	500	132	0	1	1000	0	0	0	0	0	0	0
637176658486893162	500	143	0	1	1000	0	0	0	0	0	0	0
637176658486993162	500	160	0	1	1000	0	0	0	0	0	0	0
637176658487093162	500	171	0	1	1000	0	0	0	0	0	0	0
637176658487193162	500	177	0	1	1000	0	0	0	0	0	0	0
637176658487293162	500	188	0	1	1000	0	0	0	0	0	0	0
637176658487393162	500	199	0	1	1000	0	0	0	0	0	0	0
637176658487493162	500	210	0	1	1000	0	0	0	0	0	0	0
637176658487593163	500	217	0	1	1000	0	0	0	0	0	0	0
637176658487693163	500	227	0	1	1000	0	0	0	0	0	0	0
637176658487793163	500	238	0	1	1000	0	0	0	0	0	0	0
637176658487893163	500	250	0	1	1000	0	0	0	0	0	0	0
637176658487993163	500	261	0	1	1000	0	0	0	0	0	0	0
637176658488093163	500	266	0	1	1000	0	0	0	0	0	0	0
637176658488193163	500	278	0	1	1000	0	0	0	0	0	0	0
637176658488293163	500	289	0	1	1000	0	0	0	0	0	0	0
637176658488393164	500	300	0	1	1000	0	0	0	0	0	0	0
637176658488493164	500	306	0	1	1000	0	0	0	0	0	0	0
637176658488593164	500	317	0	1	1000	0	0	0	0	0	0	0
637176658488693164	500	328	0	1	1000	0	0	0	0	0	0	0
637176658488793164	500	339	0	1	1000	0	0	0	0	0	0	0
637176658488893164	500	350	0	1	1000	0	0	0	0	0	0	0
637176658488993164	500	356	0	1	1000	0	0	0	0	0	0	0
637176658489093165	500	367	0	1	1000	0	0	0	0	0	0	0
637176658489193165	500	378	0	1	1000	0	0	0	0	0	0	0
637176658489293165	500	390	0	1	1000	0	0	0	0	0	0	0
637176658489393165	500	401	0	1	1000	0	0	0	0	0	0	0
637176658489493165	500	406	0	1	1000	0	0	0	0	0	0	0
637176658489593165	500	417	0	1	1000	0	0	0	0	0	0	0
637176658489693165	500	429	0	1	1000	0	0	0	0	0	0	0
637176658489793166	500	440	0	1	1000	0	0	0	0	0	0	0
637176658489893166	500	446	0	1	1000	0	0	0	0	0	0	0
637176658489993166	500	457	0	1	1000	0	0	0	0	0	0	0
637176658490093166	500	468	0	1	1000	0	0	0	0	0	0	0
637176658490193166	500	479	0	1	1000	0	0	0	0	0	0	0
637176658490293166	500	490	0	1	1000	0	0	0	0	0	0	0
637176658490393166	500	496	0	1	1000	0	0	0	0	0	0	0
637176658490493167	500	500	1	1	1000	7	0	1	1	1	1	0
637176658490593167	500	500	1	1	1000	18	0	1	0	1	0	0
637176658490693167	500	500	1	1	1000	30	0	1	0	1	1	1
637176658490793167	500	500	1	1	1000	41	0	1	1	0	0	1
637176658490893167	500	500	1	1	1000	46	0	1	0	1	1	1
637176658490993167	500	500	1	1	1000	57	0	1	1	0	0	1
637176658491093167	500	500	1	1	1000	68	0	1	0	0	1	0
637176658491193168	500	500	1	1	1000	80	0	1	0	0	0	0
637176658491293168	500	500	1	1	1000	91	0	1	1	1	0	1
637176658491393168	500	500	1	1	1000	96	0	1	0	0	0	0
637176658491593168	500	500	1	1	1000	119	0	1	1	1	1	0
637176658491693168	500	500	1	1	1000	130	0	1	0	1	0	0
637176658491793168	500	500	1	1	1000	141	0	1	1	0	1	1
637176658491893169	500	500	1	1	1000	147	0	1	1	1	0	0
637176658491993169	500	500	1	1	1000	158	0	1	0	1	1	1
637176658492093169	500	500	1	1	1000	169	0	1	1	0	0	1
637176658492193169	500	500	1	1	1000	180	0	1	0	0	1	0
637176658492293169	500	500	1	1	1000	186	0	1	0	1	0	1
637176658492393169	500	500	1	1	1000	197	0	1	1	0	1	0
637176658492493169	500	500	1	1	1000	208	0	1	0	0	0	0
637176658492593170	500	500	1	1	1000	220	0	1	0	0	1	1
637176658492693170	500	500	1	1	1000	231	0	1	1	1	1	0
637176658492793170	500	500	1	1	1000	236	0	1	0	0	1	1
637176658492893170	500	500	1	1	1000	248	0	1	0	0	0	1
637176658492993170	500	500	1	1	1000	259	0	1	1	1	0	0
637176658493093170	500	500	1	1	1000	270	0	1	0	1	1	1
637176658493193170	500	500	1	1	1000	281	0	1	1	0	0	1
637176658493293170	500	500	1	1	1000	287	0	1	1	1	1	1
637176658493393171	500	500	1	1	1000	298	0	1	0	1	0	1
637176658493493171	500	500	1	1	1000	309	0	1	1	0	1	0
637176658493593171	500	500	1	1	1000	321	0	1	1	0	0	0
637176658493693171	500	500	1	1	1000	326	0	1	0	1	1	0
637176658493793171	500	500	1	1	1000	337	0	1	1	0	0	0
637176658493893171	500	500	1	1	1000	348	0	1	0	0	1	1
637176658493993171	500	500	1	1	1000	359	0	1	1	1	1	0
637176658494093172	500	500	1	1	1000	371	0	1	1	1	0	0
637176658494193172	500	500	1	1	1000	376	0	1	0	0	0	1
637176658494293172	500	500	1	1	1000	387	0	1	1	1	0	0
637176658494393172	500	500	1	1	1000	399	0	1	1	1	1	1
637176658494493172	500	500	1	1	1000	410	0	1	0	1	0	1
637176658494593172	500	500	1	1	1000	416	0	1	0	0	0	0
637176658494693172	500	500	1	1	1000	427	0	1	1	1	0	1
637176658494793173	500	500	1	1	1000	438	0	1	0	1	1	0
637176658494893173	500	500	1	1	1000	449	0	1	1	0	0	0
637176658494993173	500	500	1	1	1000	460	0	1	0	0	1	1
637176658495093173	500	500	1	1	1000	466	0	1	0	1	0	0
637176658495193173	500	500	1	1	1000	477	0	1	1	0	1	1
637176658495293173	500	500	1	1	1000	488	0	1	0	0	0	1
637176658495393173	500	500	1	1	1000	500	0	1	0	0	1	0
637176658495493174	500	500	1	1	1000	511	0	1	1	1	1	1
637176658495593174	500	500	1	1	1000	516	0	1	0	0	1	0
637176658495693174	500	500	1	1	1000	527	0	1	1	1	1	1
637176658495793174	500	500	1	1	1000	539	0	1	1	1	0	1
637176658495893174	500	500	1	1	1000	550	0	1	0	1	1	0
637176658495993174	500	500	1	1	1000	556	0	1	0	0	1	1
637176658496093174	500	500	1	1	1000	567	0	1	1	1	1	0
637176658496193175	500	500	1	1	1000	578	0	1	0	1	0	0
637176658496293175	500	500	1	1	1000	589	0	1	1	0	1	1
637176658496393175	500	500	1	1	1000	600	0	1	0	0	0	1
637176658496493175	500	500	1	1	1000	606	0	1	0	1	1	1
637176658496593175	500	500	1	1	1000	617	0	1	1	0	0	1
637176658496693175	500	500	1	1	1000	628	0	1	0	0	1	0
637176658496793175	500	500	1	1	1000	640	0	1	0	0	0	0
637176658496893176	500	500	1	1	1000	650	0	1	0	1	0	1
637176658496993176	500	500	1	1	1000	656	0	1	0	0	0	0
637176658497093176	500	500	1	1	1000	667	0	1	1	1	0	1
637176658497193176	500	500	1	1	1000	679	0	1	1	1	1	0
637176658497293176	500	500	1	1	1000	690	0	1	0	1	0	0
637176658497393176	500	500	1	1	1000	701	0	1	1	0	1	1
637176658497493176	500	500	1	1	1000	707	0	1	1	1	0	0
637176658497593177	500	500	1	1	1000	718	0	1	0	1	1	1
637176658497693177	500	500	1	1	1000	729	0	1	1	0	0	1
637176658497793177	500	500	1	1	1000	740	0	1	0	0	1	0
637176658497893177	500	500	1	1	1000	746	0	1	0	1	0	1
637176658497993177	500	500	1	1	1000	757	0	1	1	0	1	0
637176658498093177	500	500	1	1	1000	768	0	1	0	0	0	0
637176658498193177	500	500	1	1	1000	779	0	1	1	1	0	1
637176658498293177	500	500	1	1	1000	791	0	1	1	1	1	0
