Time	[EIP_STUDY]ARR_TIMER[0].PRE	[EIP_STUDY]ARR_TIMER[0].ACC	[EIP_STUDY]ARR_TIMER[0].DN	[EIP_STUDY]ARR_TIMER[0].EN	[EIP_STUDY]ARR_TIMER[1].PRE	[EIP_STUDY]ARR_TIMER[1].ACC	[EIP_STUDY]ARR_TIMER[1].DN	[EIP_STUDY]ARR_TIMER[1].EN	[EIP_STUDY]ARR_TIMER[1].ACC.0	[EIP_STUDY]ARR_TIMER[1].ACC.1	[EIP_STUDY]ARR_TIMER[1].ACC.2	[EIP_STUDY]ARR_TIMER[1].ACC.3
637383960211368775	500	25	0	1	1000	0	0	0	0	0	0	0
637383960211428778	500	31	0	1	1000	0	0	0	0	0	0	0
637383960211488781	500	36	0	1	1000	0	0	0	0	0	0	0
637383960211538784	500	42	0	1	1000	0	0	0	0	0	0	0
637383960211598788	500	48	0	1	1000	0	0	0	0	0	0	0
637383960211648791	500	54	0	1	1000	0	0	0	0	0	0	0
637383960211708794	500	59	0	1	1000	0	0	0	0	0	0	0
637383960211768797	500	65	0	1	1000	0	0	0	0	0	0	0
637383960211818800	500	71	0	1	1000	0	0	0	0	0	0	0
637383960211878804	500	76	0	1	1000	0	0	0	0	0	0	0
637383960211948808	500	82	0	1	1000	0	0	0	0	0	0	0
637383960211998811	500	88	0	1	1000	0	0	0	0	0	0	0
637383960212058814	500	94	0	1	1000	0	0	0	0	0	0	0
637383960212108817	500	100	0	1	1000	0	0	0	0	0	0	0
637383960212168820	500	105	0	1	1000	0	0	0	0	0	0	0
637383960212238824	500	111	0	1	1000	0	0	0	0	0	0	0
637383960212288827	500	117	0	1	1000	0	0	0	0	0	0	0
637383960212348831	500	123	0	1	1000	0	0	0	0	0	0	0
637383960212408834	500	128	0	1	1000	0	0	0	0	0	0	0
637383960212468837	500	134	0	1	1000	0	0	0	0	0	0	0
637383960212518840	500	140	0	1	1000	0	0	0	0	0	0	0
637383960212578844	500	145	0	1	1000	0	0	0	0	0	0	0
637383960212638847	500	151	0	1	1000	0	0	0	0	0	0	0
637383960212688850	500	157	0	1	1000	0	0	0	0	0	0	0
637383960212748853	500	163	0	1	1000	0	0	0	0	0	0	0
637383960212798856	500	168	0	1	1000	0	0	0	0	0	0	0
637383960212868860	500	174	0	1	1000	0	0	0	0	0	0	0
637383960212908863	500	180	0	1	1000	0	0	0	0	0	0	0
637383960212968866	500	186	0	1	1000	0	0	0	0	0	0	0
637383960213038870	500	191	0	1	1000	0	0	0	0	0	0	0
637383960213088873	500	197	0	1	1000	0	0	0	0	0	0	0
637383960213148876	500	203	0	1	1000	0	0	0	0	0	0	0
637383960213198879	500	208	0	1	1000	0	0	0	0	0	0	0
637383960213258883	500	214	0	1	1000	0	0	0	0	0	0	0
637383960213308885	500	220	0	1	1000	0	0	0	0	0	0	0
637383960213378890	500	226	0	1	1000	0	0	0	0	0	0	0
637383960213438893	500	231	0	1	1000	0	0	0	0	0	0	0
637383960213488896	500	237	0	1	1000	0	0	0	0	0	0	0
637383960213538899	500	243	0	1	1000	0	0	0	0	0	0	0
637383960213598902	500	249	0	1	1000	0	0	0	0	0	0	0
637383960213658906	500	254	0	1	1000	0	0	0	0	0	0	0
637383960213718909	500	260	0	1	1000	0	0	0	0	0	0	0
637383960213768912	500	266	0	1	1000	0	0	0	0	0	0	0
637383960213838916	500	271	0	1	1000	0	0	0	0	0	0	0
637383960213898919	500	277	0	1	1000	0	0	0	0	0	0	0
637383960213958923	500	283	0	1	1000	0	0	0	0	0	0	0
637383960214008926	500	289	0	1	1000	0	0	0	0	0	0	0
637383960214058928	500	294	0	1	1000	0	0	0	0	0	0	0
637383960214118932	500	300	0	1	1000	0	0	0	0	0	0	0
637383960214178935	500	306	0	1	1000	0	0	0	0	0	0	0
637383960214228938	500	312	0	1	1000	0	0	0	0	0	0	0
637383960214288942	500	317	0	1	1000	0	0	0	0	0	0	0
637383960214348945	500	323	0	1	1000	0	0	0	0	0	0	0
637383960214398948	500	329	0	1	1000	0	0	0	0	0	0	0
637383960214458951	500	334	0	1	1000	0	0	0	0	0	0	0
637383960214518955	500	340	0	1	1000	0	0	0	0	0	0	0
637383960214578958	500	346	0	1	1000	0	0	0	0	0	0	0
637383960214628961	500	352	0	1	1000	0	0	0	0	0	0	0
637383960214688964	500	357	0	1	1000	0	0	0	0	0	0	0
637383960214748968	500	363	0	1	1000	0	0	0	0	0	0	0
637383960214808971	500	369	0	1	1000	0	0	0	0	0	0	0
637383960214868975	500	374	0	1	1000	0	0	0	0	0	0	0
637383960214918978	500	380	0	1	1000	0	0	0	0	0	0	0
637383960214978981	500	386	0	1	1000	0	0	0	0	0	0	0
637383960215038984	500	392	0	1	1000	0	0	0	0	0	0	0
637383960215098988	500	397	0	1	1000	0	0	0	0	0	0	0
637383960215148991	500	403	0	1	1000	0	0	0	0	0	0	0
637383960215208994	500	409	0	1	1000	0	0	0	0	0	0	0
637383960215268998	500	414	0	1	1000	0	0	0	0	0	0	0
637383960215319000	500	420	0	1	1000	0	0	0	0	0	0	0
637383960215379004	500	426	0	1	1000	0	0	0	0	0	0	0
637383960215439007	500	431	0	1	1000	0	0	0	0	0	0	0
637383960215499011	500	437	0	1	1000	0	0	0	0	0	0	0
637383960215549014	500	443	0	1	1000	0	0	0	0	0	0	0
637383960215599016	500	449	0	1	1000	0	0	0	0	0	0	0
637383960215659020	500	454	0	1	1000	0	0	0	0	0	0	0
637383960215719023	500	460	0	1	1000	0	0	0	0	0	0	0
637383960215779027	500	466	0	1	1000	0	0	0	0	0	0	0
637383960215829030	500	472	0	1	1000	0	0	0	0	0	0	0
637383960215889033	500	477	0	1	1000	0	0	0	0	0	0	0
637383960215949037	500	483	0	1	1000	0	0	0	0	0	0	0
637383960216009040	500	489	0	1	1000	0	0	0	0	0	0	0
637383960216059043	500	494	0	1	1000	0	0	0	0	0	0	0
637383960216119046	500	500	1	1	1000	0	0	1	0	0	0	0
637383960216179050	500	500	1	1	1000	6	0	1	0	1	1	0
637383960216239053	500	500	1	1	1000	12	0	1	0	0	1	1
637383960216299057	500	500	1	1	1000	18	0	1	0	1	0	0
637383960216359060	500	500	1	1	1000	23	0	1	1	1	1	0
637383960216409063	500	500	1	1	1000	29	0	1	1	0	1	1
637383960216469066	500	500	1	1	1000	34	0	1	0	1	0	0
637383960216529070	500	500	1	1	1000	40	0	1	0	0	0	1
637383960216579073	500	500	1	1	1000	46	0	1	0	1	1	1
637383960216629075	500	500	1	1	1000	52	0	1	0	0	1	0
637383960216699079	500	500	1	1	1000	58	0	1	0	1	0	1
637383960216759083	500	500	1	1	1000	63	0	1	1	1	1	1
637383960216799085	500	500	1	1	1000	69	0	1	1	0	1	0
637383960216869089	500	500	1	1	1000	75	0	1	1	1	0	1
637383960216919092	500	500	1	1	1000	80	0	1	0	0	0	0
637383960216979095	500	500	1	1	1000	86	0	1	0	1	1	0
637383960217039099	500	500	1	1	1000	92	0	1	0	0	1	1
637383960217099102	500	500	1	1	1000	98	0	1	0	1	0	0
637383960217159106	500	500	1	1	1000	103	0	1	1	1	1	0
637383960217209109	500	500	1	1	1000	109	0	1	1	0	1	1
637383960217269112	500	500	1	1	1000	115	0	1	1	1	0	0
637383960217329115	500	500	1	1	1000	120	0	1	0	0	0	1
637383960217389119	500	500	1	1	1000	126	0	1	0	1	1	1
637383960217439122	500	500	1	1	1000	132	0	1	0	0	1	0
637383960217499125	500	500	1	1	1000	137	0	1	1	0	0	1
637383960217559129	500	500	1	1	1000	143	0	1	1	1	1	1
637383960217599131	500	500	1	1	1000	149	0	1	1	0	1	0
637383960217659134	500	500	1	1	1000	154	0	1	0	1	0	1
637383960217719138	500	500	1	1	1000	160	0	1	0	0	0	0
637383960217779141	500	500	1	1	1000	166	0	1	0	1	1	0
637383960217829144	500	500	1	1	1000	172	0	1	0	0	1	1
637383960217889147	500	500	1	1	1000	178	0	1	0	1	0	0
637383960217949151	500	500	1	1	1000	183	0	1	1	1	1	0
637383960218009154	500	500	1	1	1000	189	0	1	1	0	1	1
637383960218069158	500	500	1	1	1000	195	0	1	1	1	0	0
637383960218119161	500	500	1	1	1000	200	0	1	0	0	0	1
637383960218179164	500	500	1	1	1000	206	0	1	0	1	1	1
637383960218249168	500	500	1	1	1000	212	0	1	0	0	1	0
637383960218299171	500	500	1	1	1000	218	0	1	0	1	0	1
637383960218359174	500	500	1	1	1000	223	0	1	1	1	1	1
637383960218419178	500	500	1	1	1000	229	0	1	1	0	1	0
637383960218459180	500	500	1	1	1000	235	0	1	1	1	0	1
637383960218529184	500	500	1	1	1000	241	0	1	1	0	0	0
637383960218579187	500	500	1	1	1000	246	0	1	0	1	1	0
637383960218639190	500	500	1	1	1000	252	0	1	0	0	1	1
637383960218699194	500	500	1	1	1000	258	0	1	0	1	0	0
637383960218759197	500	500	1	1	1000	263	0	1	1	1	1	0
637383960218819201	500	500	1	1	1000	269	0	1	1	0	1	1
637383960218879204	500	500	1	1	1000	275	0	1	1	1	0	0
637383960218919206	500	500	1	1	1000	281	0	1	1	0	0	1
637383960218979210	500	500	1	1	1000	286	0	1	0	1	1	1
637383960219049214	500	500	1	1	1000	292	0	1	0	0	1	0
637383960219109217	500	500	1	1	1000	298	0	1	0	1	0	1
637383960219149220	500	500	1	1	1000	303	0	1	1	1	1	1
637383960219219224	500	500	1	1	1000	309	0	1	1	0	1	0
637383960219269226	500	500	1	1	1000	315	0	1	1	1	0	1
637383960219319229	500	500	1	1	1000	321	0	1	1	0	0	0
637383960219389233	500	500	1	1	1000	327	0	1	1	1	1	0
637383960219449237	500	500	1	1	1000	332	0	1	0	0	1	1
637383960219499240	500	500	1	1	1000	338	0	1	0	1	0	0
637383960219559243	500	500	1	1	1000	344	0	1	0	0	0	1
637383960219619246	500	500	1	1	1000	349	0	1	1	0	1	1
637383960219679250	500	500	1	1	1000	355	0	1	1	1	0	0
637383960219729253	500	500	1	1	1000	361	0	1	1	0	0	1
637383960219789256	500	500	1	1	1000	367	0	1	1	1	1	1
637383960219849260	500	500	1	1	1000	372	0	1	0	0	1	0
637383960219909263	500	500	1	1	1000	378	0	1	0	1	0	1
637383960219959266	500	500	1	1	1000	384	0	1	0	0	0	0
637383960220019269	500	500	1	1	1000	390	0	1	0	1	1	0
637383960220069272	500	500	1	1	1000	396	0	1	0	0	1	1
637383960220129276	500	500	1	1	1000	401	0	1	1	0	0	0
637383960220179278	500	500	1	1	1000	407	0	1	1	1	1	0
637383960220239282	500	500	1	1	1000	412	0	1	0	0	1	1
637383960220299285	500	500	1	1	1000	418	0	1	0	1	0	0
637383960220359289	500	500	1	1	1000	424	0	1	0	0	0	1
637383960220419292	500	500	1	1	1000	430	0	1	0	1	1	1
637383960220469295	500	500	1	1	1000	436	0	1	0	0	1	0
637383960220529298	500	500	1	1	1000	441	0	1	1	0	0	1
637383960220589302	500	500	1	1	1000	447	0	1	1	1	1	1
637383960220649305	500	500	1	1	1000	453	0	1	1	0	1	0
637383960220709309	500	500	1	1	1000	459	0	1	1	1	0	1
637383960220769312	500	500	1	1	1000	464	0	1	0	0	0	0
637383960220819315	500	500	1	1	1000	470	0	1	0	1	1	0
637383960220879319	500	500	1	1	1000	476	0	1	0	0	1	1
637383960220929321	500	500	1	1	1000	482	0	1	0	1	0	0
637383960220999325	500	500	1	1	1000	488	0	1	0	0	0	1
637383960221049328	500	500	1	1	1000	494	0	1	0	1	1	1
637383960221109332	500	500	1	1	1000	499	0	1	1	1	0	0
637383960221169335	500	500	1	1	1000	505	0	1	1	0	0	1
637383960221219338	500	500	1	1	1000	511	0	1	1	1	1	1
637383960221289342	500	500	1	1	1000	517	0	1	1	0	1	0
637383960221339345	500	500	1	1	1000	522	0	1	0	1	0	1
637383960221399348	500	500	1	1	1000	528	0	1	0	0	0	0
637383960221459352	500	500	1	1	1000	534	0	1	0	1	1	0
637383960221519355	500	500	1	1	1000	540	0	1	0	0	1	1
637383960221569358	500	500	1	1	1000	545	0	1	1	0	0	0
637383960221629361	500	500	1	1	1000	551	0	1	1	1	1	0
637383960221689365	500	500	1	1	1000	557	0	1	1	0	1	1
637383960221739368	500	500	1	1	1000	562	0	1	0	1	0	0
637383960221799371	500	500	1	1	1000	568	0	1	0	0	0	1
637383960221859375	500	500	1	1	1000	574	0	1	0	1	1	1
637383960221909377	500	500	1	1	1000	580	0	1	0	0	1	0
637383960221969381	500	500	1	1	1000	585	0	1	1	0	0	1
637383960222029384	500	500	1	1	1000	591	0	1	1	1	1	1
637383960222079387	500	500	1	1	1000	597	0	1	1	0	1	0
637383960222139391	500	500	1	1	1000	602	0	1	0	1	0	1
637383960222199394	500	500	1	1	1000	608	0	1	0	0	0	0
637383960222259397	500	500	1	1	1000	614	0	1	0	1	1	0
637383960222309400	500	500	1	1	1000	620	0	1	0	0	1	1
637383960222369404	500	500	1	1	1000	625	0	1	1	0	0	0
637383960222429407	500	500	1	1	1000	631	0	1	1	1	1	0
637383960222489411	500	500	1	1	1000	637	0	1	1	0	1	1
637383960222539413	500	500	1	1	1000	642	0	1	0	1	0	0
637383960222599417	500	500	1	1	1000	648	0	1	0	0	0	1
637383960222659420	500	500	1	1	1000	654	0	1	0	1	1	1
637383960222709423	500	500	1	1	1000	660	0	1	0	0	1	0
637383960222769427	500	500	1	1	1000	665	0	1	1	0	0	1
637383960222819429	500	500	1	1	1000	671	0	1	1	1	1	1
637383960222879433	500	500	1	1	1000	677	0	1	1	0	1	0
637383960222939436	500	500	1	1	1000	682	0	1	0	1	0	1
637383960222999440	500	500	1	1	1000	688	0	1	0	0	0	0
637383960223049443	500	500	1	1	1000	694	0	1	0	1	1	0
637383960223109446	500	500	1	1	1000	699	0	1	1	1	0	1
637383960223169449	500	500	1	1	1000	705	0	1	1	0	0	0
637383960223229453	500	500	1	1	1000	711	0	1	1	1	1	0
637383960223279456	500	500	1	1	1000	717	0	1	1	0	1	1
637383960223339459	500	500	1	1	1000	722	0	1	0	1	0	0
637383960223399463	500	500	1	1	1000	728	0	1	0	0	0	1
637383960223459466	500	500	1	1	1000	734	0	1	0	1	1	1
637383960223509469	500	500	1	1	1000	740	0	1	0	0	1	0
637383960223569472	500	500	1	1	1000	745	0	1	1	0	0	1
637383960223629476	500	500	1	1	1000	751	0	1	1	1	1	1
637383960223689479	500	500	1	1	1000	757	0	1	1	0	1	0
637383960223739482	500	500	1	1	1000	762	0	1	0	1	0	1
637383960223799486	500	500	1	1	1000	768	0	1	0	0	0	0
637383960223859489	500	500	1	1	1000	774	0	1	0	1	1	0
637383960223909492	500	500	1	1	1000	780	0	1	0	0	1	1
637383960223969495	500	500	1	1	1000	786	0	1	0	1	0	0
637383960224029499	500	500	1	1	1000	791	0	1	1	1	1	0
637383960224089502	500	500	1	1	1000	797	0	1	1	0	1	1
637383960224139505	500	500	1	1	1000	803	0	1	1	1	0	0
637383960224199508	500	500	1	1	1000	808	0	1	0	0	0	1
637383960224249511	500	500	1	1	1000	814	0	1	0	1	1	1
637383960224309515	500	500	1	1	1000	820	0	1	0	0	1	0
637383960224369518	500	500	1	1	1000	826	0	1	0	1	0	1
637383960224429522	500	500	1	1	1000	831	0	1	1	1	1	1
637383960224479524	500	500	1	1	1000	837	0	1	1	0	1	0
637383960224539528	500	500	1	1	1000	843	0	1	1	1	0	1
637383960224599531	500	500	1	1	1000	848	0	1	0	0	0	0
637383960224659535	500	500	1	1	1000	854	0	1	0	1	1	0
637383960224709538	500	500	1	1	1000	860	0	1	0	0	1	1
637383960224769541	500	500	1	1	1000	866	0	1	0	1	0	0
637383960224829544	500	500	1	1	1000	871	0	1	1	1	1	0
637383960224889548	500	500	1	1	1000	877	0	1	1	0	1	1
637383960224939551	500	500	1	1	1000	883	0	1	1	1	0	0
637383960224999554	500	500	1	1	1000	889	0	1	1	0	0	1
637383960225059558	500	500	1	1	1000	894	0	1	0	1	1	1
637383960225119561	500	500	1	1	1000	900	0	1	0	0	1	0
637383960225179564	500	500	1	1	1000	906	0	1	0	1	0	1
637383960225229567	500	500	1	1	1000	911	0	1	1	1	1	1
637383960225289571	500	500	1	1	1000	917	0	1	1	0	1	0
637383960225339574	500	500	1	1	1000	923	0	1	1	1	0	1
637383960225399577	500	500	1	1	1000	929	0	1	1	0	0	0
637383960225459580	500	500	1	1	1000	934	0	1	0	1	1	0
637383960225509583	500	500	1	1	1000	940	0	1	0	0	1	1
637383960225579587	500	500	1	1	1000	946	0	1	0	1	0	0
637383960225629590	500	500	1	1	1000	951	0	1	1	1	1	0
637383960225689594	500	500	1	1	1000	957	0	1	1	0	1	1
637383960225739596	500	500	1	1	1000	963	0	1	1	1	0	0
637383960225799600	500	500	1	1	1000	968	0	1	0	0	0	1
637383960225859603	500	500	1	1	1000	974	0	1	0	1	1	1
637383960225909606	500	500	1	1	1000	980	0	1	0	0	1	0
637383960225969610	500	500	1	1	1000	986	0	1	0	1	0	1
637383960226029613	500	500	1	1	1000	991	0	1	1	1	1	1
637383960226079616	500	500	1	1	1000	997	0	1	1	0	1	0
637383960226139619	500	3	0	1	1000	0	0	0	0	0	0	0
637383960226199623	500	8	0	1	1000	0	0	0	0	0	0	0
637383960226259626	500	14	0	1	1000	0	0	0	0	0	0	0
637383960226309629	500	20	0	1	1000	0	0	0	0	0	0	0
637383960226369633	500	26	0	1	1000	0	0	0	0	0	0	0
637383960226429636	500	31	0	1	1000	0	0	0	0	0	0	0
637383960226489639	500	37	0	1	1000	0	0	0	0	0	0	0
637383960226549643	500	43	0	1	1000	0	0	0	0	0	0	0
637383960226599646	500	49	0	1	1000	0	0	0	0	0	0	0
637383960226659649	500	54	0	1	1000	0	0	0	0	0	0	0
637383960226719653	500	60	0	1	1000	0	0	0	0	0	0	0
637383960226769655	500	66	0	1	1000	0	0	0	0	0	0	0
637383960226829659	500	72	0	1	1000	0	0	0	0	0	0	0
637383960226889662	500	77	0	1	1000	0	0	0	0	0	0	0
637383960226949666	500	83	0	1	1000	0	0	0	0	0	0	0
637383960226999669	500	89	0	1	1000	0	0	0	0	0	0	0
637383960227059672	500	95	0	1	1000	0	0	0	0	0	0	0
637383960227119675	500	100	0	1	1000	0	0	0	0	0	0	0
637383960227169678	500	106	0	1	1000	0	0	0	0	0	0	0
637383960227239682	500	112	0	1	1000	0	0	0	0	0	0	0
637383960227289685	500	118	0	1	1000	0	0	0	0	0	0	0
637383960227349689	500	123	0	1	1000	0	0	0	0	0	0	0
637383960227409692	500	129	0	1	1000	0	0	0	0	0	0	0
637383960227469695	500	135	0	1	1000	0	0	0	0	0	0	0
637383960227519698	500	141	0	1	1000	0	0	0	0	0	0	0
637383960227589702	500	147	0	1	1000	0	0	0	0	0	0	0
637383960227639705	500	152	0	1	1000	0	0	0	0	0	0	0
637383960227689708	500	158	0	1	1000	0	0	0	0	0	0	0
637383960227749711	500	164	0	1	1000	0	0	0	0	0	0	0
637383960227809715	500	169	0	1	1000	0	0	0	0	0	0	0
637383960227859718	500	175	0	1	1000	0	0	0	0	0	0	0
637383960227919721	500	181	0	1	1000	0	0	0	0	0	0	0
637383960227979725	500	187	0	1	1000	0	0	0	0	0	0	0
637383960228039728	500	192	0	1	1000	0	0	0	0	0	0	0
637383960228099731	500	198	0	1	1000	0	0	0	0	0	0	0
637383960228149734	500	204	0	1	1000	0	0	0	0	0	0	0
637383960228209738	500	209	0	1	1000	0	0	0	0	0	0	0
637383960228269741	500	215	0	1	1000	0	0	0	0	0	0	0
637383960228319744	500	221	0	1	1000	0	0	0	0	0	0	0
637383960228379748	500	226	0	1	1000	0	0	0	0	0	0	0
637383960228439751	500	233	0	1	1000	0	0	0	0	0	0	0
637383960228489754	500	238	0	1	1000	0	0	0	0	0	0	0
637383960228549757	500	244	0	1	1000	0	0	0	0	0	0	0
637383960228609761	500	249	0	1	1000	0	0	0	0	0	0	0
637383960228669764	500	255	0	1	1000	0	0	0	0	0	0	0
637383960228719767	500	261	0	1	1000	0	0	0	0	0	0	0
637383960228779770	500	267	0	1	1000	0	0	0	0	0	0	0
637383960228839774	500	273	0	1	1000	0	0	0	0	0	0	0
637383960228899777	500	278	0	1	1000	0	0	0	0	0	0	0
637383960228959781	500	284	0	1	1000	0	0	0	0	0	0	0
637383960229009784	500	290	0	1	1000	0	0	0	0	0	0	0
637383960229069787	500	296	0	1	1000	0	0	0	0	0	0	0
637383960229129790	500	301	0	1	1000	0	0	0	0	0	0	0
637383960229189794	500	307	0	1	1000	0	0	0	0	0	0	0
637383960229239797	500	313	0	1	1000	0	0	0	0	0	0	0
637383960229299800	500	319	0	1	1000	0	0	0	0	0	0	0
637383960229359804	500	324	0	1	1000	0	0	0	0	0	0	0
637383960229419807	500	330	0	1	1000	0	0	0	0	0	0	0
637383960229469810	500	336	0	1	1000	0	0	0	0	0	0	0
637383960229529813	500	342	0	1	1000	0	0	0	0	0	0	0
637383960229589817	500	347	0	1	1000	0	0	0	0	0	0	0
637383960229649820	500	353	0	1	1000	0	0	0	0	0	0	0
637383960229699823	500	359	0	1	1000	0	0	0	0	0	0	0
637383960229759826	500	365	0	1	1000	0	0	0	0	0	0	0
637383960229819830	500	370	0	1	1000	0	0	0	0	0	0	0
637383960229879833	500	376	0	1	1000	0	0	0	0	0	0	0
637383960229929836	500	382	0	1	1000	0	0	0	0	0	0	0
637383960229989840	500	387	0	1	1000	0	0	0	0	0	0	0
637383960230049843	500	393	0	1	1000	0	0	0	0	0	0	0
637383960230099846	500	399	0	1	1000	0	0	0	0	0	0	0
637383960230159849	500	405	0	1	1000	0	0	0	0	0	0	0
637383960230219853	500	410	0	1	1000	0	0	0	0	0	0	0
637383960230269856	500	416	0	1	1000	0	0	0	0	0	0	0
637383960230329859	500	422	0	1	1000	0	0	0	0	0	0	0
637383960230389862	500	427	0	1	1000	0	0	0	0	0	0	0
637383960230449866	500	433	0	1	1000	0	0	0	0	0	0	0
637383960230499869	500	439	0	1	1000	0	0	0	0	0	0	0
637383960230559872	500	444	0	1	1000	0	0	0	0	0	0	0
637383960230619876	500	450	0	1	1000	0	0	0	0	0	0	0
637383960230669878	500	456	0	1	1000	0	0	0	0	0	0	0
637383960230729882	500	461	0	1	1000	0	0	0	0	0	0	0
637383960230789885	500	467	0	1	1000	0	0	0	0	0	0	0
637383960230849889	500	473	0	1	1000	0	0	0	0	0	0	0
637383960230899892	500	479	0	1	1000	0	0	0	0	0	0	0
637383960230959895	500	484	0	1	1000	0	0	0	0	0	0	0
637383960231019899	500	490	0	1	1000	0	0	0	0	0	0	0
637383960231069901	500	496	0	1	1000	0	0	0	0	0	0	0
637383960231129905	500	500	1	1	1000	1	0	1	1	0	0	0
637383960231189908	500	500	1	1	1000	7	0	1	1	1	1	0
637383960231249912	500	500	1	1	1000	13	0	1	1	0	1	1
637383960231299915	500	500	1	1	1000	19	0	1	1	1	0	0
637383960231359918	500	500	1	1	1000	24	0	1	0	0	0	1
637383960231419921	500	500	1	1	1000	30	0	1	0	1	1	1
637383960231479925	500	500	1	1	1000	36	0	1	0	0	1	0
637383960231539928	500	500	1	1	1000	42	0	1	0	1	0	1
637383960231589931	500	500	1	1	1000	48	0	1	0	0	0	0
637383960231649935	500	500	1	1	1000	53	0	1	1	0	1	0
637383960231709938	500	500	1	1	1000	59	0	1	1	1	0	1
637383960231759941	500	500	1	1	1000	65	0	1	1	0	0	0
637383960231819944	500	500	1	1	1000	70	0	1	0	1	1	0
637383960231879948	500	500	1	1	1000	76	0	1	0	0	1	1
637383960231939951	500	500	1	1	1000	82	0	1	0	1	0	0
637383960231989954	500	500	1	1	1000	88	0	1	0	0	0	1
637383960232049957	500	500	1	1	1000	93	0	1	1	0	1	1
637383960232099960	500	500	1	1	1000	99	0	1	1	1	0	0
637383960232159964	500	500	1	1	1000	104	0	1	0	0	0	1
637383960232209967	500	500	1	1	1000	110	0	1	0	1	1	1
637383960232269970	500	500	1	1	1000	116	0	1	0	0	1	0
637383960232329973	500	500	1	1	1000	121	0	1	1	0	0	1
637383960232389977	500	500	1	1	1000	127	0	1	1	1	1	1
637383960232449980	500	500	1	1	1000	133	0	1	1	0	1	0
637383960232499983	500	500	1	1	1000	139	0	1	1	1	0	1
637383960232559987	500	500	1	1	1000	144	0	1	0	0	0	0
637383960232609989	500	500	1	1	1000	150	0	1	0	1	1	0
637383960232669993	500	500	1	1	1000	156	0	1	0	0	1	1
637383960232729996	500	500	1	1	1000	161	0	1	1	0	0	0
637383960232790000	500	500	1	1	1000	167	0	1	1	1	1	0
637383960232850003	500	500	1	1	1000	173	0	1	1	0	1	1
637383960232900006	500	500	1	1	1000	179	0	1	1	1	0	0
637383960232960009	500	500	1	1	1000	184	0	1	0	0	0	1
637383960233020013	500	500	1	1	1000	190	0	1	0	1	1	1
637383960233070016	500	500	1	1	1000	196	0	1	0	0	1	0
637383960233130019	500	500	1	1	1000	201	0	1	1	0	0	1
637383960233180022	500	500	1	1	1000	207	0	1	1	1	1	1
637383960233240025	500	500	1	1	1000	213	0	1	1	0	1	0
637383960233300029	500	500	1	1	1000	218	0	1	0	1	0	1
637383960233360032	500	500	1	1	1000	224	0	1	0	0	0	0
637383960233410035	500	500	1	1	1000	230	0	1	0	1	1	0
637383960233470039	500	500	1	1	1000	236	0	1	0	0	1	1
637383960233530042	500	500	1	1	1000	241	0	1	1	0	0	0
637383960233580045	500	500	1	1	1000	247	0	1	1	1	1	0
637383960233640048	500	500	1	1	1000	253	0	1	1	0	1	1
637383960233700052	500	500	1	1	1000	258	0	1	0	1	0	0
637383960233760055	500	500	1	1	1000	264	0	1	0	0	0	1
637383960233810058	500	500	1	1	1000	270	0	1	0	1	1	1
